2.363113e-042	7.353205e-042	9.126785e-042	2.360182e-042	6.263141e-043	
6.174407e-042	1.942057e-041	2.441060e-041	6.694038e-042	1.836393e-042	
1.603432e-041	5.103616e-041	6.503967e-041	1.895064e-041	5.384421e-042	
4.135650e-041	1.333807e-040	1.725664e-040	5.353975e-041	1.578747e-041	
1.058561e-040	3.464480e-040	4.557500e-040	1.509238e-040	4.628986e-041	
2.686223e-040	8.937137e-040	1.197500e-039	4.243919e-040	1.357248e-040	
6.750224e-040	2.287723e-039	3.128619e-039	1.190109e-039	3.979538e-040	
1.677404e-039	5.805141e-039	8.122040e-039	3.327200e-039	1.166826e-039	
4.114960e-039	1.458473e-038	2.093463e-038	9.270027e-039	3.421208e-039	
9.944912e-039	3.622600e-038	5.352262e-038	2.572756e-038	1.003120e-038	
2.361709e-038	8.879618e-038	1.355744e-037	7.108811e-038	2.941212e-038	
5.493355e-038	2.143117e-037	3.397571e-037	1.954292e-037	8.623821e-038	
1.246361e-037	5.078637e-037	8.408950e-037	5.340972e-037	2.528559e-037	
2.743616e-037	1.177402e-036	2.050808e-036	1.449575e-036	7.413898e-037	
5.818475e-037	2.657803e-036	4.914324e-036	3.901873e-036	2.173802e-036	
1.177521e-036	5.804920e-036	1.152660e-035	1.039819e-035	6.373726e-036	
2.244456e-036	1.216143e-035	2.632628e-035	2.736938e-035	1.868817e-035	
3.955832e-036	2.414285e-035	5.812689e-035	7.091721e-035	5.479491e-035	
6.280069e-036	4.461745e-035	1.227626e-034	1.800132e-034	1.606622e-034	
8.656284e-036	7.475376e-035	2.440155e-034	4.442700e-034	4.710718e-034	
9.884396e-036	1.091500e-034	4.446571e-034	1.052671e-033	1.381212e-033	
8.822857e-036	1.319909e-034	7.102014e-034	2.338611e-033	4.049803e-033	
8.298440e-035	1.183519e-033	6.074724e-033	1.911643e-032	3.202190e-032	
8.194977e-034	1.108507e-032	5.370773e-032	1.588928e-031	2.531980e-031	
8.506774e-033	1.089732e-031	4.947367e-031	1.352194e-030	2.002043e-030	
9.287840e-032	1.125718e-030	4.775791e-030	1.187838e-029	1.583021e-029	
1.077161e-030	1.221525e-029	4.838971e-029	1.086150e-028	1.251699e-028	
1.380132e-029	1.401001e-028	5.129055e-028	1.040748e-027	9.897213e-028	
2.105854e-028	1.754656e-027	5.644348e-027	1.048193e-026	7.825752e-027	
3.673058e-027	2.622269e-026	6.384453e-026	1.107750e-025	6.187842e-026	
1.312611e-027	3.554341e-025	1.270531e-024	6.949383e-025	6.981725e-025	
7.869935e-027	2.743714e-024	1.099450e-023	1.181493e-023	1.464127e-023	
2.212856e-026	1.646290e-023	8.514430e-023	1.893529e-022	3.070396e-022	
2.486043e-025	4.619643e-023	5.139404e-022	2.733826e-021	6.438879e-021	
1.265360e-022	4.567981e-022	1.423154e-021	3.113370e-020	1.350287e-019	
1.671324e-021	5.891239e-021	9.681754e-021	1.838896e-019	7.937230e-019	
2.035389e-020	7.968534e-020	9.701016e-020	1.115861e-018	4.665646e-018	
1.987543e-019	1.023853e-018	1.717720e-018	7.945093e-018	2.742551e-017	
1.158331e-018	1.084885e-017	3.939910e-017	1.016963e-016	1.612120e-016	
6.069841e-018	6.396703e-017	8.005764e-016	2.780035e-015	9.476333e-016	
5.726582e-017	4.254399e-016	4.930812e-015	1.827729e-014	1.069212e-014	
6.099863e-016	3.808924e-015	2.873263e-014	1.139940e-013	1.206389e-013	
3.963672e-015	4.801875e-014	1.995171e-013	6.363674e-013	1.361165e-012	
8.007812e-015	2.327674e-013	3.921868e-012	1.465197e-011	8.001174e-012	
7.969759e-016	7.809673e-013	2.112429e-011	9.217156e-011	9.027702e-011	
9.302487e-017	7.768533e-014	8.142014e-011	5.245936e-010	1.018593e-009	
1.482186e-018	9.095166e-015	8.093451e-012	2.287730e-009	1.149276e-008	
1.501369e-015	9.612691e-013	7.825425e-010	2.209548e-007	1.109988e-006	
2.820426e-011	9.645242e-010	8.226324e-008	2.135698e-005	1.072043e-004	
2.071597e-006	1.758851e-005	7.399442e-005	2.177971e-003	1.035395e-002	
