6.206985,1.549132,0.435117,3.438547,1.651695,-1.533346,-0.358415,-1.550408,-1.094570,-0.971557,0.000089,0.045451,
3.994075,3.709516,2.231877,2.070698,5.804737,-1.726100,-0.641687,-0.550663,-0.097235,0.126601,-0.245292,-0.033848,
0.006719,0.560090,1.191415,-1.276746,0.837081,-1.127895,-0.079141,-0.594930,0.060400,0.012300,0.002565,0.015479,
5.739142,-0.652252,-2.229905,4.587550,2.597884,0.239639,2.997944,1.960650,0.579884,-1.152951,-0.087376,0.046007,
6.734909,0.088817,-0.765860,3.023810,0.230012,-1.007762,1.258772,0.890202,0.449755,-0.248226,0.086377,-0.012648,
2.757479,3.736585,3.927868,2.819998,4.423065,0.207614,0.155829,0.553530,1.535760,-0.370873,0.161307,0.007600,
-2.163207,0.535593,3.661150,0.572111,0.732815,-1.210967,1.224492,0.466722,0.478015,0.205985,0.125402,0.032911,
4.120644,1.524633,1.192441,0.977679,2.722878,1.446163,2.209383,1.754446,0.606951,-0.569569,-0.004889,0.079162,
6.233536,2.246240,1.333874,2.229226,0.521880,-0.567421,0.213493,-0.102239,-0.345808,-0.234441,0.025489,0.007956,
4.116844,3.329682,2.387150,5.064659,4.779358,-1.776706,0.694159,-0.251175,0.047325,-0.714487,-0.160589,0.027198,
3.701994,3.271375,2.460977,-0.417834,4.286666,-0.060466,0.128664,-0.886348,-0.237744,0.263821,0.220429,0.102278,
5.063137,0.125895,-0.370177,3.726378,3.997264,-0.128433,2.895662,0.786307,0.254615,-0.523851,0.062599,0.165816,
5.958940,0.861475,1.292653,4.101425,0.981504,0.050509,2.688928,-0.124011,-0.318139,-0.129216,0.440440,0.054708,
2.870540,4.868286,3.720204,3.659193,5.395795,0.604817,1.288836,1.094628,-0.587143,0.292342,0.145787,-0.075921,
4.752208,2.172981,2.078744,1.716224,1.302021,1.329778,1.433971,-0.042585,0.301517,0.065024,0.156851,0.052975,
2.703119,1.345629,-0.417920,0.270960,5.428701,1.659754,2.111943,1.312224,0.760535,-0.738001,0.311228,0.071898,
6.755250,0.674561,-0.431754,3.485076,0.930637,-2.585148,-1.089075,-0.551239,0.075902,-0.471600,0.026601,0.040210,
4.854849,2.512642,1.941130,4.105685,4.436769,-0.880427,-0.623588,-1.429919,0.219164,-0.432176,-0.174022,-0.046116,
0.260170,0.620576,1.643255,-0.681633,1.675789,-0.044859,0.607951,0.165251,0.690283,0.310661,0.217549,0.035288,
5.133304,0.041241,-0.470018,2.900123,3.502882,0.529445,2.704502,2.431213,0.029054,-0.644464,-0.283448,0.101700,
5.924105,0.540209,-0.821649,2.625475,2.162825,-1.560688,1.457157,0.210431,0.837600,-0.337514,0.104114,0.088646,
2.299943,4.539650,3.705665,3.564671,6.137875,0.152919,-0.245524,1.114744,0.682713,-0.010993,0.114585,-0.194753,
-2.115667,0.959321,4.136417,1.085302,2.151410,0.038158,1.961556,0.423184,0.645291,0.145225,0.042537,0.035812,
2.341279,1.999831,0.899351,1.452433,2.712130,0.034598,2.478046,1.848175,1.694698,-0.196423,-0.076726,0.013774,
4.865235,2.709692,2.382073,2.888676,2.815647,-0.184175,0.768540,0.015535,0.088871,-0.183520,0.074694,0.055952,
3.430276,3.249439,2.698651,5.048428,7.031327,-1.891004,-0.385085,0.573808,0.280606,-0.260200,-0.508018,-0.075448,
3.001567,2.809074,0.827748,-0.830124,3.639079,0.663411,1.664536,0.967946,0.855165,0.487851,0.292808,0.030078,
2.758496,1.899385,0.449748,0.947518,4.295450,-0.046131,3.223331,1.761364,0.196309,-0.489305,-0.028563,0.149698,
5.502234,1.494993,0.958671,2.554086,1.619703,-0.304783,2.475119,1.002783,0.260045,-0.033715,0.375874,0.142167,
3.785733,4.202023,4.239022,3.714775,3.750824,1.637991,1.234623,0.849430,0.116521,-0.010521,0.215393,-0.035343,
2.169450,2.436633,3.515476,2.504179,2.842256,1.386353,2.129423,1.183295,0.939408,0.412651,0.300712,0.087660,
2.675238,1.420735,0.978554,1.484625,4.395427,1.356681,2.290186,2.128315,0.490359,-1.127645,0.426236,0.151294,
