4.060152,2.595365,3.836134,3.493741,4.682122,0.436936,-1.942455,0.562397,0.375903,-0.180306,-0.058309,-0.139448,
3.757391,2.695413,4.273002,2.781474,3.937795,1.320481,-1.303956,0.429661,-0.143108,-0.083053,0.205964,-0.124222,
4.087158,2.966085,4.333829,2.579502,3.076211,0.714813,-1.059959,-0.006050,-0.434766,-0.355773,0.065987,-0.083870,
4.378320,3.289676,3.513509,3.388823,3.495813,0.300421,-1.402550,-0.108683,-0.403397,-0.847704,-0.098429,-0.113343,
3.955678,3.415489,3.904419,3.445345,3.264552,0.558143,-1.407774,0.256295,-0.490625,-0.893832,-0.052265,-0.145688,
3.752073,3.319790,4.400827,3.294775,3.188562,0.851472,-1.039127,0.672109,-0.442553,-0.551171,-0.032663,-0.132349,
4.016698,3.496223,4.469322,3.793767,3.438984,1.631060,-0.358405,0.334844,-0.278108,-0.421062,-0.027614,-0.126414,
4.316496,3.323407,4.450040,4.444980,3.036171,1.702050,-0.100169,-0.090630,0.172486,-0.195346,-0.115479,-0.088855,
4.389088,2.871575,4.025321,3.862853,3.283040,1.105776,-0.799339,0.231712,0.348320,-0.076873,-0.089224,-0.062319,
4.729320,3.143601,3.263487,3.575156,3.043905,0.735305,-0.547999,-0.347594,0.113492,-0.468565,-0.055373,-0.047442,
4.768425,3.473474,3.865306,2.671272,2.501045,1.571569,0.095590,-0.114706,-0.708362,-0.554780,0.075249,-0.034522,
4.530057,3.727694,4.061994,2.000836,2.799712,2.078070,-0.267592,0.086289,-1.025505,-0.458044,0.138648,-0.063582,
4.452305,3.760705,3.876527,2.190400,2.238955,2.171220,0.145055,-0.260661,-0.717079,-0.282208,0.105097,-0.018409,
4.349696,3.677295,3.569841,3.046352,2.018093,2.701595,1.338326,-0.563307,-0.341694,-0.189353,0.120111,-0.013547,
4.487404,3.614389,3.873332,2.611739,1.928239,3.116072,1.746742,-0.555822,-0.613784,-0.183182,0.063598,-0.004054,
4.353810,3.719546,4.064291,2.498881,1.897286,2.957844,1.527315,-0.535328,-0.740402,-0.105259,0.108136,-0.001610,
4.835734,4.179778,4.582619,2.435028,2.094543,3.166248,1.273795,-0.770040,-1.051245,-0.034159,-0.130358,-0.034727,
4.793820,3.234141,1.383421,0.691128,2.154854,-1.198167,0.068876,0.997907,0.714306,0.584182,0.334081,0.163670,
4.671905,3.127282,1.978501,1.466790,1.594324,-0.604849,-0.883470,0.765483,1.455682,0.190497,0.396514,0.138157,
4.627020,2.938171,2.348069,2.217491,1.696461,-0.962819,-0.673864,0.663897,1.052938,0.173705,0.115915,0.103571,
4.731596,2.866970,2.449010,2.163715,1.315101,-0.672873,-0.454832,0.841371,1.297501,0.189265,0.050087,0.064995,
4.855924,3.018460,2.268369,2.061106,0.692002,-0.631449,-1.142406,0.916108,1.556064,0.004157,0.155944,0.096866,
4.361185,3.316747,2.280265,1.647420,0.665661,-0.305681,-0.287333,0.640216,0.809432,0.303850,0.385506,0.125759,
4.346888,3.551555,2.744647,2.045240,1.436373,0.206700,-0.011616,1.125013,1.220301,0.790837,0.559195,0.186559,
4.151048,3.524192,3.038035,2.527711,1.874656,0.865642,0.547813,1.348630,1.367238,0.762325,0.385530,0.142141,
4.169644,3.810187,3.094769,2.450965,1.801205,0.871239,0.729377,1.092570,1.272790,0.696969,0.425610,0.146299,
4.164335,4.302969,3.356745,2.227353,2.324676,1.085350,1.255185,0.990143,1.325903,0.798464,0.354439,0.140700,
3.152620,4.658416,3.892101,2.210205,2.889029,0.962606,1.180234,1.100990,1.817554,0.616158,0.291336,0.168043,
3.151468,3.993581,3.521209,2.586197,2.834622,1.471490,1.450895,0.910367,1.324191,0.506275,0.311663,0.118913,
3.894370,3.815810,3.323405,2.912743,2.825552,1.800829,1.688337,1.131425,1.142790,0.548668,0.319906,0.110213,
4.119454,3.369134,3.824908,2.986546,3.040868,1.349450,1.847460,1.492875,1.345952,0.775874,0.211873,0.121538,
3.582407,1.269624,3.894147,3.743608,2.698510,1.040792,2.157413,1.433316,0.731106,0.892679,0.246683,0.084146,
3.275826,0.414069,3.837198,3.653388,2.966132,0.930670,2.409732,1.443609,0.576565,0.937949,0.211982,0.076135,
3.273441,1.718861,3.003337,4.043074,2.713670,1.287771,2.707227,1.668868,0.599841,0.864377,0.132366,0.102404,
3.392933,2.971039,2.220054,3.629780,3.159833,0.334717,1.938636,1.869527,1.387850,0.481511,0.087008,0.145205,
2.695803,2.461825,2.765270,2.752290,3.986696,-0.056187,2.036311,1.908317,1.244719,0.553066,-0.027177,0.181590,
1.093313,2.268487,3.505180,2.381507,3.315600,0.082199,2.533771,1.109739,1.117737,0.381442,0.511461,0.107915,
-0.078561,2.147214,3.660504,3.006803,2.501437,-0.101119,3.004179,1.443310,0.906350,0.309368,0.667228,0.063760,
-0.946026,1.798073,3.481423,3.552307,2.481206,0.308982,3.107772,1.551165,0.574051,0.338486,0.668535,0.069018,
-1.660714,2.206611,3.121309,2.282712,2.986346,0.904082,3.120078,1.572313,0.519744,0.344021,0.539735,0.111594,
-2.275092,2.089687,2.969183,1.564374,2.693832,1.592735,2.800736,1.940415,0.902860,-0.042950,0.497348,0.100814,
-2.353913,1.431931,3.212348,1.705447,2.445966,1.794586,2.348088,2.018668,1.050938,-0.032586,0.384130,0.053054,
-2.582439,0.895143,3.906645,2.019160,1.945596,1.520453,2.689088,1.727415,0.655475,0.149322,0.420600,0.047809,
-3.098940,1.152856,4.234261,1.656769,2.630413,1.389523,2.539913,1.272718,0.647385,0.124585,0.506693,0.106001,
-3.232885,1.492984,3.552891,2.130376,3.155809,0.716500,2.233325,1.194020,1.134074,-0.077707,0.371876,0.148744,
-3.008928,1.086179,2.579452,2.584880,2.965306,0.690982,2.136658,0.782880,1.440637,-0.088625,0.128566,0.145181,
-2.684167,0.577731,2.980243,2.592455,3.142080,0.154098,1.212794,0.903332,1.228240,-0.064624,0.201550,0.088201,
-2.375308,-0.028151,3.374455,2.434228,3.624497,-0.691485,1.263477,0.906296,1.058513,0.109134,0.155575,0.040240,
-2.355332,-0.075719,3.067151,2.429246,3.452920,-0.896923,2.468679,0.897503,0.968122,0.024677,0.121119,0.110040,
-1.966948,0.124657,3.132436,1.810799,2.990911,-0.663727,2.569403,1.052835,0.690811,-0.005356,0.146928,0.131814,
-1.674584,0.175715,2.235303,2.022341,2.652366,-0.496915,2.029060,0.951631,0.758931,0.110839,0.066886,0.083495,
-1.395349,0.302806,2.141093,2.674207,1.967306,-1.306848,2.548387,1.433245,0.540204,0.196783,0.166340,0.013263,
-1.276491,0.448284,2.471999,3.111779,2.140986,-0.990563,2.611181,1.740216,0.457094,0.120989,0.324216,-0.012519,
-0.762683,0.356601,2.693844,1.627271,2.694330,-0.575356,2.601334,2.189784,1.253294,0.018714,0.132875,-0.029451,
-0.323144,0.366905,3.260359,0.595433,2.310593,-0.087088,2.263889,2.382018,1.878386,0.077488,-0.084854,0.008473,
0.330946,-0.311617,3.189114,0.574325,2.638418,0.342738,1.819630,2.037842,2.361578,0.084679,-0.235373,0.016299,
0.786921,0.379527,2.289844,0.296812,3.253526,-0.527873,2.019521,2.311310,2.322612,0.346052,-0.150347,-0.053729,
0.879626,1.421606,1.523550,-0.018194,3.347843,-0.619135,1.921466,2.352569,2.311654,0.519631,0.051472,-0.135931,
0.938262,1.655956,0.965470,0.050948,3.729624,0.060733,1.222872,2.735201,2.209058,0.210059,0.033016,-0.180386,
1.295620,1.894677,0.715766,-0.239884,4.141046,0.671035,1.357792,2.709735,1.803951,0.128670,-0.225687,-0.107667,
1.509518,2.402095,0.197687,-0.017482,3.979504,0.798174,1.920676,2.331792,1.826574,0.049492,-0.263629,-0.080798,
1.533935,2.498527,0.134010,0.054391,4.236008,0.589928,1.989373,2.456755,1.795571,-0.253926,-0.017150,-0.125943,
1.573609,2.753731,0.095265,0.552798,3.973066,0.335894,2.151443,2.439070,2.074548,-0.314806,-0.117668,-0.094636,
1.724463,3.057004,0.107209,0.705004,3.981017,-0.351061,2.204101,2.558434,2.383777,0.100869,-0.350829,-0.053993,
2.006924,3.330103,-0.269672,1.150736,3.645336,0.060978,2.004936,2.244096,2.670792,-0.038665,-0.217091,-0.109650,
2.052779,3.068605,0.083381,1.464198,3.206978,0.644759,1.827821,2.219560,2.823597,-0.375609,-0.169784,-0.098224,
2.358067,2.424814,1.339150,1.379678,3.520589,0.934834,1.751738,2.274219,2.590676,-0.515884,-0.341522,0.026821,
2.158237,2.637982,0.959896,2.469866,2.680183,1.169938,2.244928,1.865606,2.657492,-0.621138,-0.350226,0.050223,
2.190340,2.979152,0.751167,2.617326,2.259500,1.112920,2.192049,1.950649,2.801656,-0.642839,-0.300684,-0.000881,
2.630350,2.634118,1.167981,2.598969,2.861497,0.820487,1.948491,1.689427,2.653355,-0.467992,-0.314998,0.016996,
2.826783,2.990865,0.759945,3.385934,2.734683,1.155335,1.665695,1.507288,2.589651,-0.536581,-0.245209,-0.049369,
3.007580,3.216119,0.453778,3.595274,2.283670,1.232101,1.446876,1.679309,2.643603,-0.502262,-0.243359,-0.101696,
2.925868,3.193952,1.018057,3.165692,2.441006,1.459111,1.156935,1.820255,2.811569,-0.562741,-0.303116,-0.083043,
2.773344,3.225427,1.074677,3.089754,2.793819,0.901480,1.046751,1.602103,2.631544,-0.332204,-0.341499,-0.055077,
2.812190,3.358499,1.227171,2.837013,2.965892,0.036730,0.778428,1.346975,2.514451,-0.241994,-0.189179,-0.047836,
2.982214,2.926769,1.712024,2.961434,2.914541,0.076627,0.603393,1.217031,1.759141,-0.131254,-0.101399,-0.001683,
3.036396,3.427148,2.560881,1.337891,2.511785,1.114367,0.790210,-0.204529,0.639717,0.263694,0.300065,0.036344,
3.421579,2.936268,2.777794,-0.079729,3.304803,0.297443,0.690347,-0.527772,0.284566,-0.001405,0.644847,0.135648,
3.268704,2.952836,3.079532,-0.461398,2.848023,-0.028872,0.390920,-0.394594,-0.062240,0.040484,0.945844,0.154973,
3.316659,2.676535,2.898855,-0.190936,2.629692,-0.214249,0.602551,0.250285,0.027107,0.168394,0.958516,0.166411,
3.663812,2.049249,3.129636,-0.019599,3.299738,0.632399,1.424576,-0.271215,0.437728,0.317643,0.406134,0.219762,
4.143959,2.418853,3.196906,0.079269,3.798405,0.602274,1.449973,-0.495739,0.127264,0.027770,0.309274,0.243093,
4.278094,3.295207,2.315296,-0.034452,5.084850,-0.065117,1.211170,-0.541007,0.097978,0.351787,0.178255,0.192417,
4.422929,3.288570,2.305858,-0.424144,5.552395,-0.040190,0.769404,-1.067230,0.119223,0.560274,0.183366,0.201677,
4.262729,3.612949,1.760942,0.500587,5.269853,-0.661591,1.231324,-1.624626,-0.112444,0.473687,0.157883,0.230158,
4.312384,3.692013,1.652662,0.621559,5.238525,-0.659666,1.305522,-1.938887,-0.263611,0.383197,0.137642,0.234667,
4.688500,3.066844,1.840504,1.166149,5.142562,-0.434271,1.206869,-2.032646,-0.251485,0.465648,0.151532,0.226231,
4.662367,3.018245,1.701862,1.889196,5.084268,-0.533277,0.852766,-2.110142,-0.147803,0.237955,0.237018,0.179026,
4.490471,2.627842,2.141841,2.880557,4.699864,-0.299118,0.639645,-2.130442,0.118346,0.005224,0.280133,0.082735,
4.676088,2.341649,2.302983,3.805283,4.145322,-0.657853,1.154681,-2.291978,-0.089602,-0.074915,0.322029,0.061734,
5.230785,2.663673,1.475386,4.350875,3.480336,-0.282415,1.133320,-2.363775,0.143812,-0.568793,0.405277,0.004116,
4.719651,2.560079,2.169137,3.970517,3.729198,-0.280475,0.301251,-1.803842,0.257415,-0.798955,0.238073,0.035383,
4.434993,2.660876,2.445811,4.030598,3.745782,-0.486340,-0.415041,-1.224732,0.197969,-0.624371,0.084716,-0.015615,
4.630563,2.876429,2.512611,4.363894,3.600206,-0.523195,0.178540,-1.591456,0.086785,-0.488084,0.084612,-0.036389,
4.966001,2.637288,2.944612,4.103948,3.454737,-0.166235,0.346437,-1.487059,-0.287476,-0.423604,0.031390,-0.025441,
4.713437,3.174302,3.624634,3.207729,3.672779,0.140624,0.412410,-1.074405,-0.468248,0.002353,-0.024746,-0.014314,
4.669202,3.452425,3.405015,3.007259,3.839518,0.314696,0.714566,-1.010849,-0.573622,-0.188577,0.040165,0.011431,
4.217276,3.775842,3.962403,3.581205,2.911117,0.232977,2.001884,-1.043184,-0.503741,-0.644309,0.231054,-0.009844,
4.037360,3.709482,4.674937,4.136506,2.289889,-0.012637,2.074072,-1.151051,-0.447755,-0.491155,0.146736,-0.068570,
4.121384,3.222403,4.819115,3.836970,2.208290,-0.326440,1.631194,-0.827280,-0.320127,-0.221080,-0.009421,-0.025698,
3.922992,3.268222,4.795503,3.779146,3.195008,-0.478048,0.947008,-0.609380,-0.317118,-0.114519,-0.209834,-0.044232,
4.104936,2.830605,4.804372,3.463437,3.765891,-0.076043,0.582423,-0.423716,-0.239261,-0.080986,-0.132188,-0.040037,
3.980480,3.338011,4.509087,3.987641,3.334823,0.276823,-0.285807,-0.295166,0.453046,-0.438549,-0.156917,-0.048044,
3.600150,3.334171,4.106384,4.542230,2.923316,-0.014859,0.711246,-0.773347,0.502409,-0.001376,-0.104956,-0.039201,
3.540646,2.885034,3.904066,4.774838,2.837759,0.469341,1.087217,-0.840436,0.600893,0.189976,-0.009089,-0.068324,
3.604497,2.816972,3.870251,4.645559,3.218778,0.350276,1.404352,-0.503335,0.786279,0.060164,0.084707,-0.022374,
3.710056,2.554126,4.203764,4.144139,3.171176,1.345407,1.888766,-0.270613,0.307235,0.139477,0.295683,-0.006309,
3.471832,2.497610,3.881688,3.512494,1.881298,1.367368,1.579507,-0.924991,0.106636,-0.445366,0.392714,-0.026483,
3.581485,2.494847,3.544313,2.811035,1.652854,0.660153,1.849192,-0.197571,0.178999,-0.536107,0.365646,0.031187,
3.564423,3.069274,3.186006,2.747159,2.173423,0.194363,2.015440,0.268903,0.182353,-0.638603,0.335063,0.030797,
3.433271,2.795167,3.712980,2.785158,2.173405,0.219353,2.283554,0.630517,0.268179,-0.686003,0.354701,0.048885,
3.441699,2.760101,3.983302,3.486084,1.893134,1.060067,2.343101,1.108682,0.172402,0.121930,0.298008,0.037680,
3.462634,2.777575,3.875652,3.886840,1.878744,0.081386,1.993471,1.253479,0.527294,0.668004,0.085467,0.090806,
3.202537,3.360484,4.212364,4.361462,2.030580,0.134378,1.330859,0.306800,0.549587,-0.120546,0.282782,0.050252,
3.093835,3.572369,4.778467,3.283410,1.479866,0.548730,2.191983,0.856847,0.364515,-0.262738,0.546823,0.010693,
3.031389,2.866222,4.418023,3.246004,2.068709,0.127247,2.298229,1.390156,0.530988,-0.074022,0.207471,0.072753,
2.721286,2.770400,3.532994,2.057266,2.740232,-0.400523,2.684469,1.425943,0.292547,0.114813,-0.109728,0.093699,
1.840520,2.401453,4.892197,1.062094,2.947294,0.684962,1.107261,1.228131,0.778868,0.539623,-0.404967,0.178480,
1.563528,2.043131,5.548171,1.215451,3.502727,0.268148,-0.204801,0.931535,1.084526,0.602571,-0.619127,0.211110,
2.226360,2.334086,5.924084,1.431275,3.712531,0.116738,-0.129968,0.993574,1.297328,0.620762,-0.687516,0.226858,
3.154353,2.580149,4.840949,2.104274,3.266046,0.371443,0.879801,0.594160,1.206083,0.487034,-0.154277,0.123647,
3.172229,2.388592,3.735550,2.758624,2.218768,0.816863,2.224633,0.109376,1.033249,0.084123,0.181480,0.077589,
3.292575,2.244840,3.890587,2.724478,3.092611,0.428137,2.165542,0.728966,1.295355,0.049721,-0.101714,0.121764,
3.275223,2.597957,3.630723,2.581799,3.180847,0.180344,2.018633,0.813492,1.110461,-0.045357,0.020847,0.106496,
3.584443,2.747426,4.046271,2.732812,2.595998,-0.212362,1.573420,0.220679,0.814853,0.119246,0.079849,0.099107,
3.445193,2.485670,4.034671,3.044105,2.225600,-0.308546,2.135254,0.426515,0.798316,0.410791,0.081402,0.106428,
3.193213,2.218807,3.782216,2.406133,2.081845,0.689862,3.383163,1.089458,0.858736,0.108723,0.150134,0.109550,
3.909026,1.774630,2.878000,1.063913,1.867887,0.891448,2.056564,-0.274720,0.361884,-0.053323,0.444916,0.186930,
4.022889,2.033413,2.894324,0.856996,1.822922,1.296664,1.746322,-0.388389,0.027379,0.351810,0.188475,0.098425,
3.951376,2.191738,3.372627,0.859179,2.175979,1.369148,1.683128,-0.342482,0.224813,0.322731,-0.159456,0.047213,
3.997502,2.003403,3.101669,1.380613,2.573091,1.180275,1.129993,-0.940318,0.135133,0.094495,-0.216460,0.020122,
3.944614,2.331035,3.117674,2.043774,2.385088,0.604626,1.655293,-1.024600,0.437954,0.259083,-0.027450,0.049427,
3.905960,2.720946,2.587082,1.469077,1.576408,0.639455,1.191316,-0.145173,1.232139,0.392954,0.166419,0.076044,
4.028269,3.112062,3.161369,1.520831,1.422745,1.552318,1.630835,0.822508,1.333848,0.556485,0.236016,0.092944,
4.158158,3.418527,3.677736,1.844943,2.104741,1.987705,1.577879,1.334197,1.223404,0.538398,0.265204,0.097765,
4.572581,3.144093,3.759388,1.963420,1.961021,2.238538,1.687062,1.267933,1.412586,0.736256,0.208193,0.094615,
4.211880,3.248200,3.140532,1.906713,1.807094,2.383677,1.614654,1.227581,1.274095,0.948188,0.131861,0.078146,
3.890888,3.308710,3.082449,2.276588,2.281024,2.139465,1.477107,1.138007,1.084382,0.751395,0.149324,0.080796,
4.418623,3.649202,3.531866,2.293448,2.730589,2.507512,1.562472,0.956137,1.211288,0.826089,0.205808,0.095769,
4.009853,3.450675,3.251951,2.419112,2.483871,2.479672,1.912027,1.390270,1.027833,0.671166,0.257662,0.105404,
3.766189,3.362416,3.382578,2.660841,2.423146,2.355203,2.000101,1.431119,0.897865,0.610575,0.299975,0.108271,
4.022439,3.506511,3.895226,3.065749,2.547108,2.670564,2.148851,1.408355,0.934094,0.735078,0.304893,0.113077,
3.762260,3.465465,3.515234,3.154392,2.857180,2.491506,1.893857,1.244855,0.891134,0.657564,0.332834,0.113858,
3.850147,3.494270,3.370680,3.103438,2.998845,2.457403,1.899058,1.245553,0.862244,0.603362,0.359851,0.115788,
3.987161,3.588058,3.363160,2.931038,2.989241,2.560793,2.167525,1.574064,0.943275,0.617682,0.329567,0.119149,
